Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,22,BOS,NBA,C,69,940,11.3,.545,.000,.679,12.8,13.5,13.2,4.6,1.7,1.7,18.5,17.4,,0.6,1.9,2.5,.128,,-2.7,1.1,-1.6,0.1
2008-09,23,BOS,NBA,C,76,1637,10.7,.502,.011,.396,9.4,12.8,11.2,6.5,1.7,0.9,11.8,17.1,,1.0,2.7,3.7,.108,,-2.1,1.1,-1.0,0.4
2009-10,24,BOS,NBA,PF,54,933,11.5,.500,.014,.495,13.7,13.3,13.5,5.9,1.2,1.2,13.5,19.7,,0.5,1.2,1.6,.084,,-2.5,-0.5,-3.0,-0.2
2010-11,25,BOS,NBA,C,78,2298,12.8,.499,.019,.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,,0.6,4.3,4.9,.102,,-2.8,1.4,-1.4,0.3
2011-12,26,ORL,NBA,PF,61,1427,13.2,.466,.026,.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,,0.0,1.7,1.7,.057,,-3.8,-0.4,-4.2,-0.8
2012-13,27,ORL,NBA,PF,34,1064,15.0,.483,.004,.245,5.8,20.3,13.1,11.3,1.6,1.5,10.8,25.4,,-0.1,0.9,0.8,.035,,-2.8,-0.2,-3.0,-0.3
2013-14,28,TOT,NBA,PF,68,1662,13.1,.491,.019,.231,7.4,16.4,11.9,7.8,1.8,1.4,10.4,19.9,,0.2,1.8,2.0,.058,,-2.8,0.3,-2.5,-0.2
2013-14,28,ORL,NBA,PF,45,1354,13.7,.485,.020,.223,7.2,16.4,11.8,8.8,1.7,1.3,9.5,20.9,,0.2,1.3,1.5,.053,,-2.5,0.2,-2.3,-0.1
2013-14,28,LAC,NBA,PF,23,308,10.3,.527,.012,.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,,0.1,0.4,0.5,.079,,-3.8,0.6,-3.2,-0.1
2014-15,29,LAC,NBA,PF,74,904,10.8,.495,.016,.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,,0.2,1.1,1.4,.072,,-3.5,1.0,-2.5,-0.1
Career,,,NBA,,514,10865,12.4,.494,.015,.345,8.2,15.9,12.1,6.9,1.7,1.3,11.3,20.1,,3.0,15.5,18.6,.082,,-2.8,0.6,-2.3,-0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,277,5808,11.8,.506,.014,.417,9.2,14.4,12.0,6.1,1.7,1.1,11.7,19.1,,2.7,10.0,12.7,.105,,-2.5,0.9,-1.6,0.6
3 seasons,,ORL,NBA,,140,3845,13.9,.478,.017,.261,7.3,18.2,12.7,8.4,1.6,1.3,10.4,22.7,,0.0,3.9,4.0,.050,,-3.1,-0.1,-3.2,-1.1
2 seasons,,LAC,NBA,,97,1212,10.7,.503,.015,.351,6.1,15.7,11.0,5.5,2.2,1.9,12.6,16.4,,0.3,1.6,1.9,.074,,-3.6,0.9,-2.7,-0.2
